time,channel_1
0.0,18.0
0.005760036864235931,14.0
0.011520073728471861,13.0
0.01728011059270779,9.0
0.023040147456943723,-6.0
0.028800184321179652,-20.0
0.03456022118541558,-31.0
0.04032025804965152,-27.0
0.046080294913887446,-10.0
0.051840331778123375,5.0
0.057600368642359304,8.0
0.06336040550659523,16.0
0.06912044237083116,33.0
0.0748804792350671,47.0
0.08064051609930303,39.0
0.08640055296353896,6.0
0.09216058982777489,-35.0
0.09792062669201082,-75.0
0.10368066355624675,-83.0
0.10944070042048268,-70.0
0.11520073728471861,-55.0
0.12096077414895455,-50.0
0.12672081101319047,-55.0
0.1324808478774264,-55.0
0.13824088474166232,-57.0
0.14400092160589828,-42.0
0.1497609584701342,-14.0
0.15552099533437014,15.0
0.16128103219860607,39.0
0.167041069062842,60.0
0.17280110592707792,72.0
0.17856114279131385,56.0
0.18432117965554978,24.0
0.1900812165197857,-12.0
0.19584125338402164,-34.0
0.20160129024825757,-46.0
0.2073613271124935,-49.0
0.21312136397672943,-45.0
0.21888140084096536,-47.0
0.22464143770520129,-36.0
0.23040147456943721,-8.0
0.23616151143367314,33.0
0.2419215482979091,71.0
0.24768158516214503,97.0
0.25344162202638093,97.0
0.25920165889061686,69.0
0.2649616957548528,45.0
0.2707217326190887,31.0
0.27648176948332465,20.0
0.2822418063475606,1.0
0.28800184321179656,-13.0
0.2937618800760325,-37.0
0.2995219169402684,-58.0
0.30528195380450435,-66.0
0.3110419906687403,-61.0
0.3168020275329762,-43.0
0.32256206439721213,-21.0
0.32832210126144806,14.0
0.334082138125684,44.0
0.3398421749899199,65.0
0.34560221185415585,79.0
0.3513622487183918,72.0
0.3571222855826277,47.0
0.36288232244686364,2.0
0.36864235931109957,-19.0
0.3744023961753355,-21.0
0.3801624330395714,-15.0
0.38592246990380735,-28.0
0.3916825067680433,-54.0
0.3974425436322792,-95.0
0.40320258049651514,-125.0
0.40896261736075107,-127.0
0.414722654224987,-111.0
0.4204826910892229,-78.0
0.42624272795345886,-48.0
0.4320027648176948,-11.0
0.4377628016819307,17.0
0.44352283854616664,53.0
0.44928287541040257,93.0
0.4550429122746385,112.0
0.46080294913887443,111.0
0.46656298600311036,92.0
0.4723230228673463,71.0
0.47808305973158227,23.0
0.4838430965958182,-21.0
0.48960313346005413,-62.0
0.49536317032429006,-84.0
0.501123207188526,-90.0
0.5068832440527619,-77.0
0.5126432809169978,-61.0
0.5184033177812337,-61.0
0.5241633546454697,-62.0
0.5299233915097056,-57.0
0.5356834283739416,-35.0
0.5414434652381774,5.0
0.5472035021024134,42.0
0.5529635389666493,60.0
0.5587235758308853,55.0
0.5644836126951212,27.0
0.5702436495593571,5.0
0.5760036864235931,-10.0
0.581763723287829,-18.0
0.587523760152065,-31.0
0.5932837970163009,-48.0
0.5990438338805368,-62.0
0.6048038707447727,-81.0
0.6105639076090087,-76.0
0.6163239444732446,-49.0
0.6220839813374806,-13.0
0.6278440182017164,14.0
0.6336040550659524,27.0
0.6393640919301883,33.0
0.6451241287944243,29.0
0.6508841656586601,18.0
0.6566442025228961,-7.0
0.662404239387132,-42.0
0.668164276251368,-84.0
0.6739243131156039,-112.0
0.6796843499798398,-132.0
0.6854443868440757,-133.0
0.6912044237083117,-105.0
0.6969644605725476,-55.0
0.7027244974367836,-4.0
0.7084845343010194,28.0
0.7142445711652554,44.0
0.7200046080294913,37.0
0.7257646448937273,35.0
0.7315246817579631,41.0
0.7372847186221991,54.0
0.743044755486435,55.0
0.748804792350671,38.0
0.7545648292149069,9.0
0.7603248660791428,-27.0
0.7660849029433788,-63.0
0.7718449398076147,-79.0
0.7776049766718507,-70.0
0.7833650135360866,-50.0
0.7891250504003225,-25.0
0.7948850872645584,4.0
0.8006451241287944,32.0
0.8064051609930303,63.0
0.8121651978572663,85.0
0.8179252347215021,86.0
0.8236852715857381,43.0
0.829445308449974,-18.0
0.83520534531421,-63.0
0.8409653821784459,-84.0
0.8467254190426818,-79.0
0.8524854559069177,-71.0
0.8582454927711537,-60.0
0.8640055296353896,-55.0
0.8697655664996256,-31.0
0.8755256033638614,3.0
0.8812856402280974,35.0
0.8870456770923333,54.0
0.8928057139565693,69.0
0.8985657508208051,86.0
0.9043257876850411,96.0
0.910085824549277,100.0
0.915845861413513,93.0
0.9216058982777489,70.0
0.9273659351419848,41.0
0.9331259720062207,15.0
0.9388860088704567,-3.0
0.9446460457346926,-19.0
0.9504060825989286,-30.0
0.9561661194631645,-33.0
0.9619261563274004,-32.0
0.9676861931916364,-26.0
0.9734462300558723,8.0
0.9792062669201083,56.0
0.9849663037843441,94.0
0.9907263406485801,105.0
0.996486377512816,88.0
1.002246414377052,62.0
1.0080064512412878,39.0
1.0137664881055237,42.0
1.0195265249697598,46.0
1.0252865618339957,40.0
1.0310465986982316,24.0
1.0368066355624674,18.0
1.0425666724267035,32.0
1.0483267092909394,56.0
1.0540867461551753,77.0
1.0598467830194112,71.0
1.0656068198836472,52.0
1.0713668567478831,37.0
1.077126893612119,46.0
1.0828869304763549,64.0
1.088646967340591,76.0
1.0944070042048268,88.0
1.1001670410690627,79.0
1.1059270779332986,65.0
1.1116871147975347,54.0
1.1174471516617706,50.0
1.1232071885260064,51.0
1.1289672253902423,58.0
1.1347272622544784,80.0
1.1404872991187143,98.0
1.1462473359829501,105.0
1.1520073728471862,110.0
1.1577674097114221,114.0
1.163527446575658,108.0
1.1692874834398939,92.0
1.17504752030413,73.0
1.1808075571683658,51.0
1.1865675940326017,37.0
1.1923276308968376,30.0
1.1980876677610737,39.0
1.2038477046253095,41.0
1.2096077414895454,43.0
1.2153677783537813,34.0
1.2211278152180174,16.0
1.2268878520822533,-7.0
1.2326478889464891,-28.0
1.238407925810725,-27.0
1.244167962674961,-24.0
1.249927999539197,-9.0
1.2556880364034329,-2.0
1.2614480732676687,-5.0
1.2672081101319048,-16.0
1.2729681469961407,-17.0
1.2787281838603766,-9.0
1.2844882207246124,-4.0
1.2902482575888485,1.0
1.2960082944530844,1.0
1.3017683313173203,-7.0
1.3075283681815562,-21.0
1.3132884050457923,-28.0
1.3190484419100281,-24.0
1.324808478774264,-30.0
1.3305685156384999,-26.0
1.336328552502736,-17.0
1.3420885893669718,-1.0
1.3478486262312077,11.0
1.3536086630954438,14.0
1.3593686999596797,10.0
1.3651287368239156,9.0
1.3708887736881514,5.0
1.3766488105523875,-1.0
1.3824088474166234,-9.0
1.3881688842808593,-25.0
1.3939289211450951,-34.0
1.3996889580093312,-42.0
1.4054489948735671,-52.0
1.411209031737803,-60.0
1.4169690686020389,-60.0
1.422729105466275,-50.0
1.4284891423305108,-35.0
1.4342491791947467,-9.0
1.4400092160589826,13.0
1.4457692529232187,13.0
1.4515292897874545,1.0
1.4572893266516904,-19.0
1.4630493635159263,-35.0
1.4688094003801624,-44.0
1.4745694372443983,-26.0
1.4803294741086341,-14.0
1.48608951097287,-9.0
1.491849547837106,-3.0
1.497609584701342,-5.0
1.5033696215655779,-17.0
1.5091296584298137,-41.0
1.5148896952940498,-46.0
1.5206497321582857,-35.0
1.5264097690225216,-8.0
1.5321698058867577,22.0
1.5379298427509935,36.0
1.5436898796152294,20.0
1.5494499164794653,-5.0
1.5552099533437014,-20.0
1.5609699902079373,-17.0
1.5667300270721731,-1.0
1.572490063936409,12.0
1.578250100800645,25.0
1.584010137664881,13.0
1.5897701745291168,-3.0
1.5955302113933527,-11.0
1.6012902482575888,-14.0
1.6070502851218247,-14.0
1.6128103219860606,-13.0
1.6185703588502964,-17.0
1.6243303957145325,-25.0
1.6300904325787684,-24.0
1.6358504694430043,-14.0
1.6416105063072401,-15.0
1.6473705431714762,-27.0
1.6531305800357121,-40.0
1.658890616899948,-42.0
1.6646506537641839,-40.0
1.67041069062842,-37.0
1.6761707274926558,-37.0
1.6819307643568917,-38.0
1.6876908012211276,-33.0
1.6934508380853637,-14.0
1.6992108749495995,9.0
1.7049709118138354,13.0
1.7107309486780713,11.0
1.7164909855423074,6.0
1.7222510224065433,-6.0
1.7280110592707791,-20.0
1.7337710961350152,-19.0
1.739531132999251,-11.0
1.745291169863487,-18.0
1.7510512067277229,-24.0
1.756811243591959,-44.0
1.7625712804561948,-71.0
1.7683313173204307,-91.0
1.7740913541846666,-77.0
1.7798513910489027,-57.0
1.7856114279131385,-42.0
1.7913714647773744,-30.0
1.7971315016416103,-23.0
1.8028915385058464,-11.0
1.8086515753700823,7.0
1.8144116122343181,28.0
1.820171649098554,36.0
1.82593168596279,29.0
1.831691722827026,8.0
1.8374517596912618,-11.0
1.8432117965554977,-32.0
1.8489718334197338,-57.0
1.8547318702839697,-65.0
1.8604919071482056,-71.0
1.8662519440124414,-64.0
1.8720119808766775,-34.0
1.8777720177409134,2.0
1.8835320546051493,24.0
1.8892920914693851,19.0
1.8950521283336212,6.0
1.9008121651978571,-9.0
1.906572202062093,-10.0
1.912332238926329,-4.0
1.918092275790565,1.0
1.9238523126548008,-11.0
1.9296123495190367,-27.0
1.9353723863832728,-34.0
1.9411324232475087,-33.0
1.9468924601117445,-27.0
1.9526524969759804,-24.0
1.9584125338402165,-27.0
