time,channel_1
0.0,-17.0
0.005760036864235931,-36.0
0.011520073728471861,-52.0
0.01728011059270779,-66.0
0.023040147456943723,-62.0
0.028800184321179652,-45.0
0.03456022118541558,-25.0
0.04032025804965152,-4.0
0.046080294913887446,7.0
0.051840331778123375,7.0
0.057600368642359304,10.0
0.06336040550659523,-11.0
0.06912044237083116,-36.0
0.0748804792350671,-53.0
0.08064051609930303,-52.0
0.08640055296353896,-42.0
0.09216058982777489,-29.0
0.09792062669201082,-17.0
0.10368066355624675,-30.0
0.10944070042048268,-39.0
0.11520073728471861,-54.0
0.12096077414895455,-58.0
0.12672081101319047,-54.0
0.1324808478774264,-45.0
0.13824088474166232,-30.0
0.14400092160589828,-20.0
0.1497609584701342,-7.0
0.15552099533437014,1.0
0.16128103219860607,-3.0
0.167041069062842,-21.0
0.17280110592707792,-33.0
0.17856114279131385,-38.0
0.18432117965554978,-46.0
0.1900812165197857,-42.0
0.19584125338402164,-39.0
0.20160129024825757,-24.0
0.2073613271124935,-15.0
0.21312136397672943,-2.0
0.21888140084096536,-6.0
0.22464143770520129,-21.0
0.23040147456943721,-40.0
0.23616151143367314,-63.0
0.2419215482979091,-75.0
0.24768158516214503,-89.0
0.25344162202638093,-87.0
0.25920165889061686,-83.0
0.2649616957548528,-69.0
0.2707217326190887,-51.0
0.27648176948332465,-34.0
0.2822418063475606,-33.0
0.28800184321179656,-47.0
0.2937618800760325,-55.0
0.2995219169402684,-59.0
0.30528195380450435,-62.0
0.3110419906687403,-58.0
0.3168020275329762,-55.0
0.32256206439721213,-64.0
0.32832210126144806,-71.0
0.334082138125684,-72.0
0.3398421749899199,-66.0
0.34560221185415585,-62.0
0.3513622487183918,-57.0
0.3571222855826277,-51.0
0.36288232244686364,-59.0
0.36864235931109957,-69.0
0.3744023961753355,-72.0
0.3801624330395714,-69.0
0.38592246990380735,-70.0
0.3916825067680433,-80.0
0.3974425436322792,-83.0
0.40320258049651514,-90.0
0.40896261736075107,-85.0
0.414722654224987,-80.0
0.4204826910892229,-78.0
0.42624272795345886,-86.0
0.4320027648176948,-94.0
0.4377628016819307,-85.0
0.44352283854616664,-83.0
0.44928287541040257,-68.0
0.4550429122746385,-57.0
0.46080294913887443,-51.0
0.46656298600311036,-61.0
0.4723230228673463,-78.0
0.47808305973158227,-84.0
0.4838430965958182,-84.0
0.48960313346005413,-68.0
0.49536317032429006,-47.0
0.501123207188526,-48.0
0.5068832440527619,-63.0
0.5126432809169978,-80.0
0.5184033177812337,-91.0
0.5241633546454697,-97.0
0.5299233915097056,-90.0
0.5356834283739416,-73.0
0.5414434652381774,-46.0
0.5472035021024134,-33.0
0.5529635389666493,-22.0
0.5587235758308853,-28.0
0.5644836126951212,-44.0
0.5702436495593571,-59.0
0.5760036864235931,-62.0
0.581763723287829,-63.0
0.587523760152065,-60.0
0.5932837970163009,-46.0
0.5990438338805368,-40.0
0.6048038707447727,-46.0
0.6105639076090087,-59.0
0.6163239444732446,-66.0
0.6220839813374806,-66.0
0.6278440182017164,-59.0
0.6336040550659524,-52.0
0.6393640919301883,-50.0
0.6451241287944243,-56.0
0.6508841656586601,-60.0
0.6566442025228961,-59.0
0.662404239387132,-64.0
0.668164276251368,-56.0
0.6739243131156039,-42.0
0.6796843499798398,-49.0
0.6854443868440757,-62.0
0.6912044237083117,-77.0
0.6969644605725476,-81.0
0.7027244974367836,-88.0
0.7084845343010194,-96.0
0.7142445711652554,-101.0
0.7200046080294913,-106.0
0.7257646448937273,-109.0
0.7315246817579631,-96.0
0.7372847186221991,-81.0
0.743044755486435,-66.0
0.748804792350671,-56.0
0.7545648292149069,-57.0
0.7603248660791428,-63.0
0.7660849029433788,-85.0
0.7718449398076147,-106.0
0.7776049766718507,-107.0
0.7833650135360866,-105.0
0.7891250504003225,-93.0
0.7948850872645584,-80.0
0.8006451241287944,-78.0
0.8064051609930303,-79.0
0.8121651978572663,-81.0
0.8179252347215021,-77.0
0.8236852715857381,-82.0
0.829445308449974,-76.0
0.83520534531421,-68.0
0.8409653821784459,-59.0
0.8467254190426818,-60.0
0.8524854559069177,-58.0
0.8582454927711537,-54.0
0.8640055296353896,-57.0
0.8697655664996256,-52.0
0.8755256033638614,-53.0
0.8812856402280974,-58.0
0.8870456770923333,-80.0
0.8928057139565693,-88.0
0.8985657508208051,-99.0
0.9043257876850411,-99.0
0.910085824549277,-92.0
0.915845861413513,-72.0
0.9216058982777489,-56.0
0.9273659351419848,-50.0
0.9331259720062207,-35.0
0.9388860088704567,-42.0
0.9446460457346926,-46.0
0.9504060825989286,-62.0
0.9561661194631645,-81.0
0.9619261563274004,-95.0
0.9676861931916364,-105.0
0.9734462300558723,-101.0
0.9792062669201083,-96.0
0.9849663037843441,-89.0
0.9907263406485801,-82.0
0.996486377512816,-62.0
1.002246414377052,-33.0
1.0080064512412878,-19.0
1.0137664881055237,-1.0
1.0195265249697598,-8.0
1.0252865618339957,-20.0
1.0310465986982316,-38.0
1.0368066355624674,-53.0
1.0425666724267035,-58.0
1.0483267092909394,-66.0
1.0540867461551753,-66.0
1.0598467830194112,-69.0
1.0656068198836472,-77.0
1.0713668567478831,-87.0
1.077126893612119,-84.0
1.0828869304763549,-82.0
1.088646967340591,-72.0
1.0944070042048268,-58.0
1.1001670410690627,-47.0
1.1059270779332986,-50.0
1.1116871147975347,-65.0
1.1174471516617706,-81.0
1.1232071885260064,-98.0
1.1289672253902423,-105.0
1.1347272622544784,-102.0
1.1404872991187143,-97.0
1.1462473359829501,-95.0
1.1520073728471862,-93.0
1.1577674097114221,-85.0
1.163527446575658,-91.0
1.1692874834398939,-87.0
1.17504752030413,-76.0
1.1808075571683658,-71.0
1.1865675940326017,-70.0
1.1923276308968376,-70.0
1.1980876677610737,-67.0
1.2038477046253095,-65.0
1.2096077414895454,-63.0
1.2153677783537813,-59.0
1.2211278152180174,-63.0
1.2268878520822533,-68.0
1.2326478889464891,-67.0
1.238407925810725,-61.0
1.244167962674961,-60.0
1.249927999539197,-63.0
1.2556880364034329,-69.0
1.2614480732676687,-83.0
1.2672081101319048,-95.0
1.2729681469961407,-92.0
1.2787281838603766,-84.0
1.2844882207246124,-78.0
1.2902482575888485,-67.0
1.2960082944530844,-66.0
1.3017683313173203,-58.0
1.3075283681815562,-66.0
1.3132884050457923,-60.0
1.3190484419100281,-66.0
1.324808478774264,-77.0
1.3305685156384999,-91.0
1.336328552502736,-92.0
1.3420885893669718,-80.0
1.3478486262312077,-74.0
1.3536086630954438,-59.0
1.3593686999596797,-58.0
1.3651287368239156,-64.0
1.3708887736881514,-66.0
1.3766488105523875,-69.0
1.3824088474166234,-65.0
1.3881688842808593,-60.0
1.3939289211450951,-43.0
1.3996889580093312,-30.0
1.4054489948735671,-21.0
1.411209031737803,-28.0
1.4169690686020389,-28.0
1.422729105466275,-40.0
1.4284891423305108,-27.0
1.4342491791947467,-12.0
1.4400092160589826,-1.0
1.4457692529232187,-4.0
1.4515292897874545,-22.0
1.4572893266516904,-38.0
1.4630493635159263,-57.0
1.4688094003801624,-57.0
1.4745694372443983,-43.0
1.4803294741086341,-31.0
1.48608951097287,-28.0
1.491849547837106,-37.0
1.497609584701342,-38.0
1.5033696215655779,-54.0
1.5091296584298137,-59.0
1.5148896952940498,-58.0
1.5206497321582857,-63.0
1.5264097690225216,-68.0
1.5321698058867577,-70.0
1.5379298427509935,-63.0
1.5436898796152294,-68.0
1.5494499164794653,-64.0
1.5552099533437014,-64.0
1.5609699902079373,-60.0
1.5667300270721731,-62.0
1.572490063936409,-69.0
1.578250100800645,-67.0
1.584010137664881,-74.0
1.5897701745291168,-70.0
1.5955302113933527,-69.0
1.6012902482575888,-68.0
1.6070502851218247,-66.0
1.6128103219860606,-48.0
1.6185703588502964,-33.0
1.6243303957145325,-27.0
1.6300904325787684,-24.0
1.6358504694430043,-23.0
1.6416105063072401,-29.0
1.6473705431714762,-41.0
1.6531305800357121,-52.0
1.658890616899948,-46.0
1.6646506537641839,-48.0
1.67041069062842,-45.0
1.6761707274926558,-35.0
1.6819307643568917,-38.0
1.6876908012211276,-36.0
1.6934508380853637,-25.0
1.6992108749495995,-24.0
1.7049709118138354,-18.0
1.7107309486780713,-14.0
1.7164909855423074,-11.0
1.7222510224065433,-15.0
1.7280110592707791,-21.0
1.7337710961350152,-15.0
1.739531132999251,-14.0
1.745291169863487,-21.0
1.7510512067277229,-34.0
1.756811243591959,-47.0
1.7625712804561948,-58.0
1.7683313173204307,-64.0
1.7740913541846666,-58.0
1.7798513910489027,-54.0
1.7856114279131385,-56.0
1.7913714647773744,-47.0
1.7971315016416103,-36.0
1.8028915385058464,-38.0
1.8086515753700823,-47.0
1.8144116122343181,-50.0
1.820171649098554,-53.0
1.82593168596279,-46.0
1.831691722827026,-33.0
1.8374517596912618,-19.0
1.8432117965554977,-21.0
1.8489718334197338,-24.0
1.8547318702839697,-30.0
1.8604919071482056,-38.0
1.8662519440124414,-39.0
1.8720119808766775,-39.0
1.8777720177409134,-25.0
1.8835320546051493,-25.0
1.8892920914693851,-22.0
1.8950521283336212,-24.0
1.9008121651978571,-23.0
1.906572202062093,-27.0
1.912332238926329,-29.0
1.918092275790565,-33.0
1.9238523126548008,-39.0
1.9296123495190367,-46.0
1.9353723863832728,-49.0
1.9411324232475087,-48.0
1.9468924601117445,-45.0
1.9526524969759804,-38.0
1.9584125338402165,-16.0
1.9641725707044524,-7.0
1.9699326075686883,-4.0
1.9756926444329241,7.0
1.9814526812971602,5.0
1.987212718161396,-3.0
1.992972755025632,-12.0
1.9987327918898679,-26.0
2.004492828754104,-45.0
2.0102528656183396,-55.0
2.0160129024825757,-55.0
2.021772939346812,-46.0
2.0275329762110474,-45.0
2.0332930130752835,-43.0
2.0390530499395196,-42.0
2.0448130868037553,-42.0
2.0505731236679914,-36.0
2.056333160532227,-32.0
2.062093197396463,-24.0
2.0678532342606992,-31.0
2.073613271124935,-38.0
2.079373307989171,-52.0
2.085133344853407,-60.0
2.0908933817176427,-65.0
2.096653418581879,-57.0
2.102413455446115,-38.0
2.1081734923103506,-25.0
2.1139335291745867,0.0
2.1196935660388223,15.0
2.1254536029030584,14.0
2.1312136397672945,3.0
2.13697367663153,-18.0
2.1427337134957662,-32.0
2.1484937503600023,-46.0
2.154253787224238,-43.0
2.160013824088474,-39.0
2.1657738609527097,-28.0
2.171533897816946,-23.0
2.177293934681182,-10.0
2.1830539715454176,-1.0
2.1888140084096537,7.0
2.1945740452738898,22.0
2.2003340821381254,21.0
2.2060941190023615,13.0
2.211854155866597,1.0
2.2176141927308333,-10.0
2.2233742295950694,-25.0
2.229134266459305,-36.0
2.234894303323541,-42.0
2.240654340187777,-54.0
2.246414377052013,-66.0
2.252174413916249,-79.0
2.2579344507804846,-81.0
2.2636944876447207,-71.0
2.269454524508957,-54.0
2.2752145613731924,-25.0
2.2809745982374285,-11.0
2.2867346351016646,-14.0
2.2924946719659003,-27.0
2.2982547088301364,-36.0
2.3040147456943725,-48.0
2.309774782558608,-56.0
2.3155348194228442,-66.0
2.32129485628708,-74.0
2.327054893151316,-83.0
2.332814930015552,-90.0
2.3385749668797877,-91.0
2.344335003744024,-92.0
2.35009504060826,-82.0
2.3558550774724956,-52.0
2.3616151143367317,-42.0
2.3673751512009673,-52.0
2.3731351880652034,-61.0
2.3788952249294395,-75.0
2.384655261793675,-74.0
2.3904152986579112,-59.0
2.3961753355221473,-43.0
2.401935372386383,-23.0
2.407695409250619,-23.0
2.4134554461148547,-14.0
2.419215482979091,-11.0
2.424975519843327,-5.0
2.4307355567075626,4.0
2.4364955935717987,5.0
2.4422556304360348,10.0
2.4480156673002704,3.0
2.4537757041645065,2.0
2.459535741028742,-12.0
2.4652957778929783,-33.0
2.4710558147572144,-45.0
2.47681585162145,-45.0
2.482575888485686,-42.0
2.488335925349922,-42.0
2.494095962214158,-44.0
2.499855999078394,-57.0
2.50561603594263,-69.0
2.5113760728068657,-76.0
2.517136109671102,-73.0
2.5228961465353374,-68.0
2.5286561833995735,-60.0
2.5344162202638096,-49.0
2.5401762571280453,-45.0
2.5459362939922814,-53.0
2.5516963308565175,-54.0
2.557456367720753,-52.0
2.5632164045849892,-59.0
2.568976441449225,-59.0
2.574736478313461,-49.0
2.580496515177697,-33.0
2.5862565520419327,-22.0
2.592016588906169,-24.0
2.597776625770405,-35.0
2.6035366626346406,-51.0
2.6092966994988767,-48.0
2.6150567363631123,-32.0
2.6208167732273484,-19.0
2.6265768100915845,-13.0
2.63233684695582,-21.0
2.6380968838200562,-28.0
2.6438569206842923,-36.0
2.649616957548528,-57.0
2.655376994412764,-72.0
2.6611370312769997,-82.0
2.666897068141236,-92.0
2.672657105005472,-86.0
2.6784171418697076,-66.0
2.6841771787339437,-51.0
2.6899372155981798,-35.0
2.6956972524624154,-25.0
2.7014572893266515,-24.0
2.7072173261908876,-35.0
2.7129773630551233,-40.0
2.7187373999193594,-51.0
2.724497436783595,-65.0
2.730257473647831,-77.0
2.736017510512067,-73.0
2.741777547376303,-63.0
2.747537584240539,-47.0
2.753297621104775,-43.0
2.7590576579690107,-43.0
2.764817694833247,-42.0
2.7705777316974824,-35.0
2.7763377685617185,-30.0
2.7820978054259546,-26.0
2.7878578422901903,-32.0
2.7936178791544264,-32.0
2.7993779160186625,-35.0
2.805137952882898,-50.0
2.8108979897471342,-64.0
2.81665802661137,-50.0
2.822418063475606,-45.0
2.828178100339842,-39.0
2.8339381372040777,-36.0
2.839698174068314,-44.0
2.84545821093255,-47.0
2.8512182477967856,-50.0
2.8569782846610217,-57.0
2.8627383215252578,-70.0
2.8684983583894934,-87.0
2.8742583952537295,-86.0
2.880018432117965,-90.0
2.8857784689822013,-88.0
2.8915385058464373,-87.0
2.897298542710673,-77.0
2.903058579574909,-73.0
2.908818616439145,-69.0
2.914578653303381,-60.0
2.920338690167617,-61.0
2.9260987270318526,-60.0
2.9318587638960887,-64.0
2.9376188007603248,-56.0
2.9433788376245604,-56.0
2.9491388744887965,-52.0
2.9548989113530326,-45.0
2.9606589482172683,-49.0
2.9664189850815044,-60.0
2.97217902194574,-70.0
2.977939058809976,-71.0
2.983699095674212,-71.0
2.989459132538448,-59.0
2.995219169402684,-41.0
3.00097920626692,-23.0
3.0067392431311557,-16.0
3.012499279995392,-16.0
3.0182593168596275,-15.0
3.0240193537238635,-22.0
3.0297793905880996,-23.0
3.0355394274523353,-21.0
3.0412994643165714,-21.0
3.0470595011808075,-20.0
3.052819538045043,-26.0
3.0585795749092792,-33.0
3.0643396117735153,-52.0
3.070099648637751,-69.0
3.075859685501987,-81.0
3.0816197223662227,-81.0
3.087379759230459,-80.0
3.093139796094695,-63.0
3.0988998329589306,-46.0
3.1046598698231667,-35.0
3.1104199066874028,-23.0
3.1161799435516384,-25.0
3.1219399804158745,-28.0
3.12770001728011,-35.0
3.1334600541443463,-32.0
3.1392200910085823,-33.0
3.144980127872818,-45.0
3.150740164737054,-65.0
3.15650020160129,-71.0
3.162260238465526,-79.0
3.168020275329762,-78.0
3.1737803121939976,-75.0
3.1795403490582337,-72.0
3.18530038592247,-68.0
3.1910604227867054,-57.0
3.1968204596509415,-35.0
3.2025804965151776,-24.0
3.2083405333794133,-24.0
3.2141005702436494,-28.0
3.219860607107885,-37.0
3.225620643972121,-37.0
3.231380680836357,-42.0
3.237140717700593,-43.0
3.242900754564829,-60.0
3.248660791429065,-81.0
3.2544208282933007,-97.0
3.260180865157537,-111.0
3.265940902021773,-118.0
3.2717009388860085,-112.0
3.2774609757502446,-90.0
3.2832210126144803,-78.0
3.2889810494787164,-71.0
3.2947410863429525,-64.0
3.300501123207188,-62.0
3.3062611600714242,-61.0
3.3120211969356603,-62.0
3.317781233799896,-51.0
3.323541270664132,-47.0
3.3293013075283677,-43.0
3.335061344392604,-51.0
3.34082138125684,-66.0
3.3465814181210756,-83.0
3.3523414549853117,-88.0
3.3581014918495478,-85.0
3.3638615287137834,-82.0
3.3696215655780195,-77.0
3.375381602442255,-63.0
3.3811416393064913,-55.0
3.3869016761707273,-48.0
3.392661713034963,-41.0
3.398421749899199,-28.0
3.404181786763435,-36.0
3.409941823627671,-34.0
3.415701860491907,-35.0
3.4214618973561426,-38.0
3.4272219342203787,-49.0
3.432981971084615,-59.0
3.4387420079488504,-59.0
3.4445020448130865,-61.0
3.4502620816773226,-57.0
3.4560221185415583,-55.0
3.4617821554057944,-50.0
3.4675421922700305,-59.0
3.473302229134266,-56.0
3.479062265998502,-54.0
3.484822302862738,-50.0
3.490582339726974,-45.0
3.49634237659121,-44.0
3.5021024134554457,-46.0
3.507862450319682,-59.0
3.513622487183918,-63.0
3.5193825240481535,-73.0
3.5251425609123896,-77.0
3.5309025977766253,-68.0
3.5366626346408614,-67.0
3.5424226715050975,-72.0
3.548182708369333,-78.0
3.5539427452335692,-69.0
3.5597027820978053,-57.0
3.565462818962041,-37.0
3.571222855826277,-41.0
3.5769828926905127,-39.0
3.582742929554749,-50.0
3.588502966418985,-66.0
3.5942630032832206,-66.0
3.6000230401474567,-66.0
3.6057830770116928,-62.0
3.6115431138759284,-60.0
3.6173031507401645,-57.0
3.6230631876044006,-60.0
3.6288232244686363,-77.0
3.6345832613328724,-83.0
3.640343298197108,-93.0
3.646103335061344,-91.0
3.65186337192558,-85.0
3.657623408789816,-68.0
3.663383445654052,-55.0
3.669143482518288,-52.0
3.6749035193825237,-46.0
3.68066355624676,-50.0
3.6864235931109954,-61.0
3.6921836299752315,-64.0
3.6979436668394676,-56.0
3.7037037037037033,-54.0
3.7094637405679394,-46.0
3.7152237774321755,-37.0
3.720983814296411,-27.0
3.726743851160647,-24.0
3.732503888024883,-22.0
3.738263924889119,-21.0
3.744023961753355,-22.0
3.7497839986175907,-14.0
3.755544035481827,-10.0
3.761304072346063,-18.0
3.7670641092102986,-42.0
3.7728241460745346,-71.0
3.7785841829387703,-83.0
3.7843442198030064,-84.0
3.7901042566672425,-68.0
3.795864293531478,-48.0
3.8016243303957142,-43.0
3.8073843672599503,-50.0
3.813144404124186,-59.0
3.818904440988422,-51.0
3.824664477852658,-45.0
3.830424514716894,-33.0
3.83618455158113,-30.0
3.8419445884453656,-37.0
3.8477046253096017,-56.0
3.8534646621738378,-73.0
3.8592246990380734,-82.0
3.8649847359023095,-95.0
3.8707447727665456,-87.0
3.8765048096307813,-74.0
3.8822648464950174,-59.0
3.888024883359253,-54.0
3.893784920223489,-58.0
3.899544957087725,-75.0
3.905304993951961,-90.0
3.911065030816197,-97.0
3.916825067680433,-81.0
3.9225851045446687,-61.0
3.928345141408905,-53.0
3.9341051782731404,-41.0
3.9398652151373765,-48.0
3.9456252520016126,-55.0
3.9513852888658483,-60.0
3.9571453257300844,-48.0
3.9629053625943205,-29.0
3.968665399458556,-18.0
3.974425436322792,0.0
3.980185473187028,-7.0
3.985945510051264,-22.0
3.9917055469155,-40.0
3.9974655837797357,-48.0
4.003225620643972,-51.0
4.008985657508208,-44.0
4.0147456943724436,-29.0
4.020505731236679,-27.0
4.026265768100916,-29.0
4.032025804965151,-33.0
4.037785841829387,-37.0
4.043545878693624,-46.0
4.049305915557859,-42.0
4.055065952422095,-28.0
4.060825989286331,-21.0
4.066586026150567,-25.0
4.072346063014803,-42.0
4.078106099879039,-59.0
4.083866136743275,-71.0
4.089626173607511,-67.0
4.095386210471747,-43.0
4.101146247335983,-21.0
4.106906284200218,-13.0
4.112666321064454,-22.0
4.118426357928691,-41.0
4.124186394792926,-69.0
4.129946431657162,-77.0
4.1357064685213984,-68.0
4.141466505385634,-56.0
4.14722654224987,-38.0
4.152986579114106,-25.0
4.158746615978342,-14.0
4.164506652842578,-29.0
4.170266689706814,-58.0
4.17602672657105,-100.0
4.181786763435285,-121.0
4.187546800299522,-135.0
4.193306837163758,-127.0
4.199066874027993,-94.0
4.20482691089223,-61.0
4.2105869477564655,-28.0
4.216346984620701,-12.0
4.222107021484937,-20.0
4.227867058349173,-50.0
4.233627095213409,-73.0
4.239387132077645,-90.0
4.245147168941881,-90.0
4.250907205806117,-81.0
4.2566672426703525,-61.0
4.262427279534589,-51.0
4.268187316398825,-51.0
4.27394735326306,-27.0
4.279707390127297,-13.0
4.2854674269915325,-5.0
4.291227463855768,-11.0
4.296987500720005,-14.0
4.30274753758424,-22.0
4.308507574448476,-36.0
4.314267611312712,-48.0
4.320027648176948,-71.0
4.325787685041184,-83.0
4.3315477219054195,-80.0
4.337307758769656,-70.0
4.343067795633892,-60.0
4.348827832498127,-58.0
4.354587869362364,-56.0
4.3603479062265995,-59.0
4.366107943090835,-61.0
4.371867979955072,-62.0
4.377628016819307,-53.0
4.383388053683543,-50.0
4.3891480905477795,-49.0
4.394908127412015,-48.0
4.400668164276251,-47.0
4.406428201140487,-57.0
4.412188238004723,-57.0
4.417948274868959,-49.0
4.423708311733194,-49.0
4.429468348597431,-44.0
4.4352283854616665,-38.0
4.440988422325902,-44.0
4.446748459190139,-50.0
4.452508496054374,-47.0
4.45826853291861,-31.0
4.464028569782847,-24.0
4.469788606647082,-18.0
4.475548643511318,-13.0
4.481308680375554,-16.0
4.48706871723979,-29.0
4.492828754104026,-56.0
4.498588790968262,-69.0
4.504348827832498,-84.0
4.5101088646967336,-84.0
4.515868901560969,-78.0
4.521628938425206,-72.0
4.527388975289441,-64.0
4.533149012153677,-60.0
4.538909049017914,-52.0
4.544669085882149,-47.0
4.550429122746385,-38.0
4.556189159610621,-17.0
4.561949196474857,-7.0
4.567709233339093,-11.0
4.573469270203329,-25.0
4.579229307067565,-47.0
4.584989343931801,-72.0
4.590749380796037,-82.0
4.596509417660273,-88.0
4.602269454524508,-85.0
4.608029491388745,-91.0
4.613789528252981,-87.0
4.619549565117216,-89.0
4.625309601981452,-99.0
4.6310696388456885,-109.0
4.636829675709924,-108.0
4.64258971257416,-99.0
4.648349749438396,-91.0
4.654109786302632,-78.0
4.659869823166868,-76.0
4.665629860031104,-80.0
4.67138989689534,-87.0
4.677149933759575,-85.0
4.682909970623812,-79.0
4.688670007488048,-78.0
4.694430044352283,-53.0
4.70019008121652,-39.0
4.7059501180807555,-26.0
4.711710154944991,-21.0
4.717470191809227,-30.0
4.723230228673463,-39.0
4.728990265537699,-53.0
4.734750302401935,-55.0
4.740510339266171,-55.0
4.746270376130407,-64.0
4.7520304129946425,-67.0
4.757790449858879,-60.0
4.763550486723115,-61.0
4.76931052358735,-59.0
4.775070560451587,-46.0
4.7808305973158225,-45.0
4.786590634180058,-40.0
4.792350671044295,-52.0
4.79811070790853,-61.0
4.803870744772766,-75.0
4.8096307816370025,-83.0
4.815390818501238,-77.0
4.821150855365474,-65.0
4.8269108922297095,-54.0
4.832670929093946,-52.0
4.838430965958182,-49.0
4.844191002822417,-56.0
4.849951039686654,-47.0
4.8557110765508895,-38.0
4.861471113415125,-36.0
4.867231150279362,-41.0
4.872991187143597,-43.0
4.878751224007833,-35.0
4.8845112608720695,-36.0
4.890271297736305,-27.0
4.896031334600541,-27.0
4.901791371464777,-20.0
4.907551408329013,-27.0
4.913311445193249,-33.0
4.919071482057484,-34.0
4.924831518921721,-44.0
4.9305915557859565,-43.0
4.936351592650192,-33.0
4.942111629514429,-39.0
4.947871666378664,-39.0
4.9536317032429,-48.0
4.959391740107137,-52.0
4.965151776971372,-58.0
4.970911813835608,-63.0
4.976671850699844,-61.0
4.98243188756408,-56.0
4.988191924428316,-66.0
4.993951961292552,-64.0
4.999711998156788,-64.0
5.005472035021024,-63.0
5.01123207188526,-71.0
5.016992108749496,-69.0
5.022752145613731,-71.0
5.028512182477967,-72.0
5.034272219342204,-61.0
5.040032256206439,-65.0
5.045792293070675,-69.0
5.051552329934911,-65.0
5.057312366799147,-55.0
5.063072403663383,-44.0
5.068832440527619,-43.0
5.074592477391855,-44.0
5.080352514256091,-53.0
5.086112551120327,-63.0
5.091872587984563,-54.0
5.097632624848798,-41.0
5.103392661713035,-27.0
5.109152698577271,-29.0
5.114912735441506,-40.0
5.120672772305742,-55.0
